Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
06.03.2022 24:00,15,13,14,18,12,12,10,8,13,15,18,12,13,13,7,18,17,13,17,16,18,12,22,30,16,12,13,8,13,    # ,14,9,17
07.03.2022 01:00,16,14,15,19,14,10,12,8,23,16,10,12,14,11,15,19,16,13,17,16,17,12,14,23,16,12,14,10,14,    # ,15,7,8
07.03.2022 02:00,16,11,17,21,13,12,12,11,22,15,9,13,14,9,12,22,16,14,16,15,16,13,12,18,17,11,17,7,7,    # ,17,10,13
07.03.2022 03:00,16,10,17,22,17,12,12,12,13,16,14,11,13,9,15,12,16,18,18,17,18,12,12,14,17,10,10,10,10,    # ,18,13,11
07.03.2022 04:00,15,9,16,20,18,15,14,11,20,17,9,10,11,10,10,10,15,17,19,17,19,12,7,14,19,10,9,11,14,    # ,18,14,13
07.03.2022 05:00,17,12,15,19,15,15,17,12,14,22,14,8,9,10,5,9,15,13,15,13,16,13,13,15,22,13,9,13,16,    # ,19,13,15
07.03.2022 06:00,19,13,14,19,12,10,12,12,12,17,12,8,10,13,16,15,16,13,15,13,13,16,19,15,23,12,11,15,13,    # ,18,13,16
07.03.2022 07:00,18,12,13,19,16,9,17,12,11,18,18,11,11,16,17,21,18,14,16,13,15,18,20,17,23,21,12,5,16,    # ,18,14,16
07.03.2022 08:00,17,13,15,25,14,13,18,14,17,20,16,15,15,19,9,22,20,16,18,13,19,19,29,22,24,27,11,5,28,    # ,21,13,16
07.03.2022 09:00,17,15,17,27,19,14,22,14,18,23,16,17,16,24,8,22,22,17,22,16,22,14,36,20,20,23,19,12,16,    # ,21,10,10
07.03.2022 10:00,17,17,20,31,19,13,25,13,24,25,7,20,19,21,16,17,21,20,25,19,25,12,24,21,18,21,19,11,17,    # ,24,10,12
07.03.2022 11:00,18,19,23,42,25,15,21,    # ,2,24,21,21,19,19,9,20,22,21,27,22,29,14,29,22,15,18,22,7,21,    # ,24,10,12
07.03.2022 12:00,20,20,26,42,26,19,12,    # ,3,23,17,19,18,21,8,22,24,23,29,24,33,18,30,23,16,22,25,8,4,    # ,26,12,20
07.03.2022 13:00,23,22,27,44,25,20,22,    # ,11,21,22,22,21,21,4,26,25,24,30,27,32,21,27,25,15,7,25,4,4,    # ,26,13,13
07.03.2022 14:00,24,21,26,41,26,21,19,    # ,6,18,19,26,23,16,6,15,24,24,30,27,32,21,22,33,12,11,20,2,10,    # ,25,13,3
07.03.2022 15:00,25,16,25,40,23,16,18,8,2,19,12,28,22,13,9,19,23,24,29,26,32,23,17,32,12,12,18,4,6,    # ,21,13,15
07.03.2022 16:00,24,12,24,37,25,18,17,8,3,20,11,25,21,12,12,20,23,24,28,24,33,23,19,25,13,21,13,9,10,    # ,23,12,18
07.03.2022 17:00,25,11,25,36,22,19,17,9,16,21,16,20,18,14,13,14,24,24,28,24,32,25,30,36,14,17,18,9,11,    # ,21,10,11
07.03.2022 18:00,25,12,26,37,28,17,13,10,32,24,14,17,16,15,16,11,26,23,28,24,32,28,28,27,13,16,18,14,16,    # ,22,11,18
07.03.2022 19:00,25,17,27,39,27,17,13,10,20,25,13,17,18,19,14,12,27,23,27,24,31,29,30,35,15,20,14,18,25,    # ,26,17,28
07.03.2022 20:00,24,22,30,41,30,23,15,13,16,24,21,22,21,32,14,16,28,27,28,25,32,30,24,40,23,22,30,18,25,    # ,25,21,31
07.03.2022 21:00,23,27,34,41,27,24,21,11,17,28,35,26,22,28,23,16,26,26,26,25,29,30,34,30,28,25,32,20,23,    # ,30,31,40
07.03.2022 22:00,22,28,32,38,27,24,12,11,23,34,41,23,25,27,19,22,25,26,25,23,26,33,26,45,28,29,29,5,28,    # ,27,27,33
07.03.2022 23:00,21,31,27,32,24,24,21,13,26,43,33,31,32,22,22,24,25,25,26,22,28,30,33,40,25,24,23,9,27,    # ,28,22,44
07.03.2022 24:00,21,25,25,29,20,19,17,13,33,26,40,32,32,26,15,24,25,24,27,24,29,27,39,40,27,31,32,11,22,    # ,27,17,32
08.03.2022 01:00,21,27,24,30,27,22,20,12,17,26,38,26,23,24,27,27,26,24,27,23,26,24,42,23,27,30,30,6,23,    # ,26,17,38
08.03.2022 02:00,23,28,23,29,28,20,18,13,20,24,31,27,18,16,22,27,28,22,25,22,25,23,36,21,26,15,38,2,14,    # ,26,15,33
08.03.2022 03:00,23,26,21,26,17,18,20,13,16,23,40,24,17,17,20,18,27,21,23,22,22,22,41,22,24,21,26,2,7,    # ,23,18,20
08.03.2022 04:00,22,27,20,24,21,20,22,13,22,22,47,23,18,17,19,24,27,21,22,21,22,20,43,21,23,20,27,6,22,    # ,25,16,20
08.03.2022 05:00,19,28,19,23,18,18,19,11,18,21,43,21,21,17,20,15,29,20,20,19,24,19,30,22,25,24,24,10,23,    # ,23,19,31
08.03.2022 06:00,15,31,20,25,20,17,16,5,25,22,30,20,19,18,21,21,29,20,23,21,26,18,45,21,29,20,23,12,22,    # ,23,18,27
08.03.2022 07:00,14,34,21,27,21,18,13,7,23,34,31,18,19,20,24,25,29,21,23,20,22,19,49,23,29,29,25,11,27,    # ,24,19,34
08.03.2022 08:00,17,39,21,28,27,18,15,10,31,25,38,20,19,22,28,26,32,23,21,20,20,20,50,25,31,30,36,14,25,    # ,26,24,43
08.03.2022 09:00,17,41,19,25,33,22,17,13,24,19,22,22,22,24,23,19,33,20,21,19,21,19,59,26,31,23,36,16,11,    # ,19,21,35
08.03.2022 10:00,15,30,17,21,29,21,16,17,25,16,10,20,18,24,22,25,30,15,21,18,18,18,61,24,29,18,59,22,16,    # ,16,19,38
08.03.2022 11:00,12,19,13,19,24,19,13,18,5,16,26,19,16,16,12,20,32,11,13,13,15,14,42,25,21,8,41,10,16,    # ,14,16,24
08.03.2022 12:00,11,14,11,16,18,13,15,11,6,11,15,16,15,12,14,6,34,10,10,11,12,14,18,23,13,18,21,8,21,    # ,11,13,8
08.03.2022 13:00,10,12,9,14,16,11,12,9,13,9,10,15,13,10,12,8,35,11,10,10,11,12,14,14,10,5,17,6,2,    # ,10,12,12
08.03.2022 14:00,11,9,9,15,12,11,21,8,3,9,10,19,14,10,10,5,36,12,12,13,13,12,14,16,10,3,13,2,2,    # ,11,11,12
08.03.2022 15:00,11,10,9,15,17,8,12,8,2,10,12,21,14,11,9,3,36,13,14,13,15,11,9,16,10,8,11,2,6,    # ,9,11,13
08.03.2022 16:00,12,10,9,16,13,7,15,8,2,11,15,19,14,12,10,7,37,14,13,12,14,11,10,11,11,14,17,5,10,    # ,8,10,12
08.03.2022 17:00,11,11,11,18,11,8,15,8,6,10,18,18,14,14,8,8,36,12,13,13,15,13,23,11,25,18,15,9,12,    # ,8,10,11
08.03.2022 18:00,12,12,13,21,10,7,11,8,15,13,18,22,16,24,16,10,37,11,13,15,16,17,26,29,22,24,16,19,16,    # ,10,11,14
08.03.2022 19:00,12,22,15,19,13,7,13,12,18,14,8,24,18,29,23,14,36,13,16,16,18,11,29,22,30,40,20,17,43,    # ,14,17,26
08.03.2022 20:00,13,51,19,21,15,9,12,15,34,15,18,33,28,36,27,25,50,14,18,17,20,17,31,35,29,53,33,30,37,    # ,22,22,31
08.03.2022 21:00,12,41,22,24,15,10,12,21,35,27,46,43,33,31,27,29,49,16,19,17,19,20,31,38,36,42,40,26,26,    # ,26,29,34
08.03.2022 22:00,11,41,22,24,19,14,13,30,38,22,36,44,33,28,22,24,45,16,17,17,17,18,31,33,30,38,39,13,20,    # ,18,40,43
08.03.2022 23:00,11,33,21,25,17,20,9,30,29,21,37,41,33,28,31,36,45,19,17,14,16,16,40,21,33,26,32,3,24,    # ,17,42,41
08.03.2022 24:00,11,33,19,23,20,19,13,32,28,16,34,32,33,29,27,28,32,16,17,14,18,16,38,18,32,30,35,16,25,    # ,14,41,35
09.03.2022 01:00,10,32,20,22,16,13,11,35,16,21,33,26,25,25,32,25,31,16,17,12,19,17,54,15,27,31,34,8,20,    # ,13,38,39
09.03.2022 02:00,9,30,20,22,18,14,11,34,17,24,31,22,19,17,22,24,28,15,17,12,20,17,33,13,27,25,22,10,15,    # ,14,36,37
09.03.2022 03:00,9,27,17,22,18,15,5,33,29,18,39,22,18,19,25,25,26,18,19,12,19,17,33,12,25,20,24,15,24,    # ,17,34,43
09.03.2022 04:00,9,32,17,23,19,16,2,28,34,22,36,22,18,17,22,25,27,19,21,14,18,17,30,13,26,23,31,25,21,    # ,15,33,48
09.03.2022 05:00,10,33,22,26,17,22,2,29,27,47,42,21,18,19,22,15,23,19,23,15,25,22,33,12,24,27,36,40,29,    # ,16,29,35
09.03.2022 06:00,11,29,21,32,24,19,2,30,23,22,28,20,16,18,19,17,24,20,24,16,20,21,43,12,25,28,23,2,23,    # ,15,30,39
09.03.2022 07:00,11,34,23,31,26,20,5,29,37,17,35,23,19,22,29,22,26,21,27,16,20,22,41,15,25,31,22,4,27,    # ,22,32,30
09.03.2022 08:00,11,46,29,34,34,29,6,31,36,23,32,25,22,30,32,24,31,27,28,18,23,26,55,17,28,31,23,6,25,    # ,32,33,37
09.03.2022 09:00,10,49,26,35,40,31,7,34,30,18,29,23,25,20,19,29,31,25,30,19,23,31,133,18,25,32,38,20,2,    # ,25,36,63
09.03.2022 10:00,9,31,25,37,37,25,13,33,26,14,32,19,20,22,20,41,19,25,31,21,28,29,78,18,23,16,47,11,3,    # ,17,29,47
09.03.2022 11:00,13,25,25,38,34,24,11,31,5,17,40,21,19,21,20,34,22,23,32,22,25,27,41,14,22,15,31,18,10,    # ,17,24,31
09.03.2022 12:00,17,21,25,35,18,19,10,24,7,16,25,28,22,20,22,18,27,20,26,18,23,35,32,15,18,21,26,6,22,    # ,18,24,18
09.03.2022 13:00,23,17,24,34,22,20,13,21,19,17,14,31,25,19,19,14,28,20,19,17,18,44,14,15,13,15,21,8,12,    # ,11,19,14
09.03.2022 14:00,28,15,20,33,23,16,12,22,4,14,16,32,22,19,17,15,31,18,20,19,19,43,15,38,14,15,21,2,14,    # ,10,18,26
09.03.2022 15:00,28,14,19,30,23,12,12,24,2,12,17,22,17,16,11,13,38,15,18,15,17,44,17,25,16,20,17,5,10,5,6,17,19
09.03.2022 16:00,23,13,19,28,18,12,    # ,24,2,9,18,18,20,15,14,17,41,13,15,15,17,44,20,16,14,22,18,13,14,5,6,16,17
09.03.2022 17:00,16,12,16,21,12,10,12,23,2,13,18,21,24,12,18,18,45,13,14,15,17,41,26,10,13,14,19,14,14,4,8,15,13
09.03.2022 18:00,13,13,11,15,15,8,10,27,3,18,23,22,24,21,20,15,41,13,16,18,19,41,39,18,17,26,15,18,21,3,16,18,22
09.03.2022 19:00,10,32,13,19,12,5,9,32,52,17,24,24,27,26,26,16,56,11,14,13,20,36,38,30,25,64,23,4,34,4,24,27,35
09.03.2022 20:00,8,45,21,23,16,7,14,38,38,21,35,34,30,30,31,31,53,11,16,12,18,30,73,27,22,60,38,33,32,5,18,31,47
09.03.2022 21:00,8,77,19,28,22,13,14,45,46,40,41,41,36,24,31,29,66,17,21,16,21,38,66,49,20,42,38,24,25,5,23,37,42
09.03.2022 22:00,7,32,26,30,32,18,14,50,42,25,33,44,36,21,28,29,51,23,26,17,29,46,67,20,22,37,41,18,18,5,28,37,39
09.03.2022 23:00,8,41,48,42,34,21,16,30,32,27,44,43,33,17,29,33,49,25,30,17,32,45,55,16,24,30,29,12,26,6,18,43,44
09.03.2022 24:00,8,34,54,44,37,26,13,30,36,18,36,55,36,21,32,31,40,28,26,20,26,42,52,15,30,26,28,28,24,6,29,42,46
10.03.2022 01:00,8,31,44,64,46,32,13,31,34,17,39,49,41,17,18,23,35,31,25,19,28,36,38,13,24,25,22,27,23,10,22,43,37
10.03.2022 02:00,7,36,36,100,32,16,11,32,30,16,47,61,34,14,24,17,34,30,29,20,29,33,44,12,23,24,22,26,23,11,20,38,45
10.03.2022 03:00,8,35,31,77,24,21,10,39,26,15,33,39,32,12,22,31,28,27,30,21,20,31,42,11,23,21,17,13,24,11,18,35,41
10.03.2022 04:00,8,36,27,60,26,26,10,42,21,16,31,43,30,13,22,24,26,22,27,21,16,27,36,12,20,24,22,9,19,13,18,34,45
10.03.2022 05:00,9,40,29,66,32,24,7,36,29,18,36,28,25,18,23,22,25,18,32,25,19,27,32,12,19,22,24,4,24,12,16,33,36
10.03.2022 06:00,9,48,30,64,32,21,8,36,31,19,35,27,22,16,23,21,25,16,50,29,19,26,35,13,24,24,25,18,18,13,16,35,38
10.03.2022 07:00,10,50,35,64,37,21,5,34,32,24,31,26,21,19,31,19,30,15,35,31,21,27,42,15,25,32,26,18,21,14,22,38,40
10.03.2022 08:00,8,61,40,51,39,31,6,33,38,24,36,26,19,21,34,17,31,19,33,21,22,25,53,18,27,28,30,20,29,14,27,41,55
10.03.2022 09:00,7,62,33,51,48,27,5,33,27,20,26,19,18,26,19,22,30,20,32,23,25,29,56,18,28,23,43,21,4,13,24,41,66
10.03.2022 10:00,7,40,25,48,41,23,10,38,25,18,37,19,18,28,30,32,20,17,25,20,22,21,    # ,15,27,17,50,18,7,13,13,32,50
10.03.2022 11:00,6,29,21,42,26,19,10,36,4,19,39,22,19,21,22,22,20,13,21,18,19,19,    # ,15,25,13,28,13,19,12,12,26,47
10.03.2022 12:00,6,24,18,32,23,12,3,30,6,25,35,27,22,22,21,18,28,14,19,16,19,20,    # ,13,14,26,25,10,37,10,15,22,25
10.03.2022 13:00,8,23,13,27,16,13,2,28,18,25,20,29,23,22,16,15,35,12,18,15,18,16,23,17,11,22,18,9,16,10,16,19,19
10.03.2022 14:00,9,24,12,25,19,11,2,22,3,22,16,33,24,18,20,8,29,18,18,18,16,12,25,16,10,19,22,3,12,12,16,15,24
10.03.2022 15:00,12,20,10,19,16,8,4,17,2,18,9,30,24,12,18,9,25,17,21,19,20,11,16,31,9,20,20,5,12,8,22,14,19
10.03.2022 16:00,12,17,12,21,16,7,2,16,2,15,15,18,17,14,14,8,29,17,20,18,24,13,16,21,14,29,17,10,13,10,20,15,14
10.03.2022 17:00,14,13,15,23,13,8,3,16,2,13,16,10,12,21,11,7,28,14,16,16,21,13,24,18,15,22,16,15,21,12,16,15,11
10.03.2022 18:00,19,15,13,21,13,9,2,16,6,15,15,12,16,24,20,9,28,13,16,16,23,13,29,36,25,28,19,18,24,13,11,14,19
10.03.2022 19:00,22,14,14,20,14,7,2,19,25,24,13,16,21,37,17,8,33,17,19,18,23,16,27,57,32,30,12,11,25,16,12,17,28
10.03.2022 20:00,17,17,15,24,13,7,2,20,24,29,19,18,22,38,19,11,27,15,16,16,19,20,33,37,46,31,15,13,32,21,16,20,23
10.03.2022 21:00,11,23,14,21,13,8,6,24,29,39,26,17,21,34,20,13,22,16,17,16,19,17,24,23,43,33,14,13,28,23,27,15,15
10.03.2022 22:00,12,28,18,25,14,8,6,28,27,32,17,19,21,29,24,23,15,23,26,23,27,14,27,22,39,38,18,18,27,23,31,20,16
10.03.2022 23:00,20,31,27,37,18,13,7,32,29,18,22,26,27,36,25,25,15,33,34,29,36,13,23,21,31,29,17,21,30,20,24,24,20
10.03.2022 24:00,28,30,36,48,25,20,5,33,27,11,24,32,33,41,27,15,19,32,37,30,38,14,32,19,20,34,20,22,31,14,13,23,20
11.03.2022 01:00,31,28,31,43,26,24,3,32,22,8,18,24,26,37,30,13,23,25,33,27,33,21,33,17,12,37,22,17,29,11,8,28,18
11.03.2022 02:00,29,30,21,28,20,21,2,28,#,8,29,15,16,23,19,9,20,14,22,20,22,30,28,15,10,24,25,33,21,10,8,35,25
11.03.2022 03:00,24,27,14,18,12,12,2,20,#,9,27,14,14,16,20,11,18,11,14,12,13,31,31,13,10,20,22,33,25,9,10,34,28
11.03.2022 04:00,18,21,10,14,15,12,2,16,#,11,32,13,13,13,21,13,17,12,13,10,11,29,31,11,11,22,16,18,18,9,11,33,39
11.03.2022 05:00,15,15,9,15,15,12,2,14,#,12,23,12,12,12,21,15,20,12,14,11,13,24,23,12,12,15,17,16,19,9,11,31,32
11.03.2022 06:00,12,14,11,19,16,12,2,13,#,14,25,11,11,12,17,13,20,15,16,13,14,16,27,10,14,24,12,9,18,9,13,28,27
11.03.2022 07:00,11,14,13,22,14,13,2,13,#,17,19,12,11,13,22,16,20,14,18,13,16,12,28,10,18,22,23,11,18,9,13,22,26
11.03.2022 08:00,11,15,14,27,21,15,3,15,#,17,26,13,12,18,27,17,35,15,21,14,18,13,29,12,24,22,19,13,14,9,15,18,23
11.03.2022 09:00,10,15,15,28,22,14,5,14,#,16,12,14,14,15,25,15,21,15,21,16,20,13,29,11,15,21,19,10,2,10,15,14,20
11.03.2022 10:00,11,16,17,30,30,19,9,13,    # ,16,4,16,16,14,18,18,19,16,21,17,20,14,27,9,11,15,24,10,2,11,17,14,13
11.03.2022 11:00,12,17,18,31,24,17,11,14,    # ,17,15,20,16,14,10,18,20,18,19,17,21,15,25,17,12,4,31,12,18,12,18,14,12
11.03.2022 12:00,12,16,18,31,22,    # ,7,13,    # ,17,15,23,18,12,6,16,23,19,20,18,23,18,24,29,12,13,20,12,18,11,18,14,12
11.03.2022 13:00,15,16,20,32,23,13,11,12,    # ,20,22,27,20,12,13,18,25,21,23,21,27,18,20,35,11,16,20,9,9,11,19,14,14
11.03.2022 14:00,18,14,20,33,26,18,9,13,    # ,21,12,30,19,11,20,22,29,19,24,23,28,19,19,28,10,15,17,3,11,11,18,12,24
11.03.2022 15:00,20,12,21,34,28,18,5,14,    # ,23,14,29,16,13,16,18,37,16,25,23,28,20,15,44,11,18,22,8,16,11,19,11,17
11.03.2022 16:00,23,11,24,33,20,19,7,16,    # ,22,17,27,17,14,16,14,35,17,24,25,28,22,17,31,11,22,19,14,18,11,20,11,11
11.03.2022 17:00,24,10,24,29,21,22,8,16,    # ,19,19,26,17,10,21,17,38,18,24,27,30,35,27,30,13,18,23,14,20,10,20,11,14
11.03.2022 18:00,25,11,24,28,24,16,7,17,    # ,18,26,23,17,9,19,16,32,20,25,30,30,27,33,35,15,19,22,19,21,10,18,12,23
11.03.2022 19:00,25,19,26,30,25,17,5,17,    # ,18,25,22,15,11,19,17,39,18,25,29,29,27,27,39,14,17,22,20,23,9,19,17,27
11.03.2022 20:00,24,23,25,28,27,19,9,15,    # ,17,20,21,15,11,15,15,44,16,23,22,25,31,31,42,14,17,19,20,23,7,16,18,29
11.03.2022 21:00,22,23,20,22,20,17,10,14,    # ,15,23,19,15,12,16,15,24,15,20,18,23,31,24,50,13,21,16,14,21,7,15,17,27
11.03.2022 22:00,20,29,19,22,21,15,12,12,    # ,15,17,15,15,12,21,7,20,15,20,17,21,27,18,41,12,16,16,11,33,7,15,14,20
11.03.2022 23:00,19,29,19,21,21,17,9,11,    # ,15,16,14,14,12,18,11,19,15,20,14,19,23,18,41,11,14,13,10,29,8,19,14,20
11.03.2022 24:00,19,26,17,20,18,16,10,12,    # ,12,18,12,12,12,21,12,17,13,20,13,20,20,18,30,11,14,11,10,22,9,13,13,21
12.03.2022 01:00,19,20,15,19,13,10,8,11,24,13,13,12,11,14,15,12,27,13,18,12,18,20,18,27,10,12,11,9,19,10,15,12,25
12.03.2022 02:00,18,16,14,17,20,14,7,10,14,14,12,12,10,15,17,13,31,12,17,14,17,19,11,25,8,16,16,7,14,9,14,11,22
12.03.2022 03:00,17,17,13,17,17,14,8,11,3,13,16,12,11,15,15,9,31,12,17,14,16,18,11,22,8,18,12,8,12,9,14,11,16
12.03.2022 04:00,16,16,13,18,13,12,8,12,15,14,14,12,10,16,14,11,33,14,17,16,17,16,12,22,8,15,9,10,13,8,14,10,21
12.03.2022 05:00,16,20,13,19,17,13,8,13,25,16,15,12,10,14,15,8,51,13,18,16,20,16,13,20,9,14,11,8,16,8,15,10,16
12.03.2022 06:00,17,21,13,19,18,13,10,11,13,14,10,13,10,14,14,14,30,13,19,17,20,15,13,18,9,16,8,7,18,8,15,10,15
12.03.2022 07:00,19,20,14,21,15,13,7,13,9,15,19,14,10,15,13,9,32,12,19,17,20,16,17,17,10,19,9,10,13,8,17,10,14
12.03.2022 08:00,21,27,15,25,18,13,8,14,15,16,12,11,10,15,11,11,35,13,21,19,22,16,16,24,12,9,15,10,5,8,18,12,14
12.03.2022 09:00,19,19,16,24,14,14,13,16,27,13,8,10,10,14,2,11,34,14,25,23,23,16,16,23,14,10,9,9,2,9,14,12,10
12.03.2022 10:00,20,14,19,28,28,18,14,12,16,11,3,11,11,12,3,10,29,16,29,27,27,16,16,19,11,7,14,8,2,10,15,12,11
12.03.2022 11:00,22,14,22,33,22,19,12,12,7,12,3,15,13,11,9,8,30,21,30,29,31,17,19,23,10,2,18,8,3,10,16,11,4
12.03.2022 12:00,25,16,24,37,28,21,16,13,5,12,8,20,15,11,2,12,31,27,28,30,30,21,21,30,10,4,17,12,5,10,16,13,5
12.03.2022 13:00,32,18,25,38,27,24,13,15,15,12,9,25,20,14,2,13,32,32,31,33,32,25,19,35,11,10,18,7,5,11,16,16,16
12.03.2022 14:00,33,19,27,39,27,21,14,15,19,12,13,35,21,17,9,15,31,34,35,39,34,25,18,54,13,10,19,2,7,11,19,17,25
12.03.2022 15:00,36,21,29,39,29,22,11,17,10,12,15,37,22,18,13,17,29,33,36,40,36,24,15,35,15,15,21,11,8,12,16,17,21
12.03.2022 16:00,35,23,32,40,29,20,7,17,18,14,16,42,25,21,10,13,29,26,32,36,33,24,17,25,15,19,22,18,12,14,12,19,17
12.03.2022 17:00,32,24,35,41,24,20,12,18,26,17,24,42,26,22,12,12,31,24,25,29,29,28,25,22,16,18,25,9,18,14,10,20,19
12.03.2022 18:00,29,26,39,43,26,21,11,19,50,22,22,36,27,16,19,9,37,18,25,28,28,30,23,28,15,16,27,16,15,13,11,23,26
12.03.2022 19:00,25,34,37,41,24,17,16,22,26,24,23,32,27,32,22,12,20,15,16,17,17,31,27,53,20,24,32,27,36,14,16,27,31
12.03.2022 20:00,19,38,34,40,31,17,16,27,39,17,32,22,23,28,33,15,13,14,16,16,18,33,33,38,37,40,39,30,34,14,20,36,37
12.03.2022 21:00,16,55,26,37,30,22,17,31,74,16,33,13,16,34,26,18,16,14,19,15,20,35,32,27,26,37,49,32,21,14,18,43,49
12.03.2022 22:00,14,47,25,30,31,25,12,42,33,15,29,9,14,54,33,14,13,16,18,15,20,34,33,20,21,35,39,39,24,15,21,43,51
12.03.2022 23:00,13,50,21,28,20,18,9,52,16,16,31,7,13,50,28,15,11,18,19,16,23,29,29,13,19,44,36,31,30,14,22,37,65
12.03.2022 24:00,13,51,18,21,14,18,3,43,42,18,40,7,12,25,33,11,12,20,19,16,22,27,24,9,14,41,39,28,23,14,35,37,56
13.03.2022 01:00,15,42,17,21,14,22,2,37,60,15,45,9,13,22,19,13,14,23,20,15,21,24,23,9,13,32,45,31,24,13,37,36,60
13.03.2022 02:00,16,36,15,21,15,17,2,30,38,14,16,14,16,21,10,14,27,22,23,15,24,24,29,8,12,24,43,8,20,14,17,33,52
13.03.2022 03:00,15,34,14,18,20,17,3,29,29,12,22,13,15,20,27,14,39,23,20,15,22,22,25,9,11,20,32,15,21,13,16,31,50
13.03.2022 04:00,15,33,14,19,21,18,5,29,32,11,17,11,13,19,23,14,35,20,19,14,19,25,22,10,11,19,34,13,18,14,14,25,33
